phonebridgeId:ID(PhoneBridge),source_db,patient_id:long,phone_norm,phone_type,rc_call_count:float,campaign_count:float,campaigns_contacted,primary_campaign,:LABEL
TRI:1011730:6157470850,TRI,1011730,6157470850,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011734:2163729476,CRC,1011734,2163729476,responsible_party,1.0,1.0,ACRB,ACRB,PhoneBridge
GRH:1011736:4045415259,GRH,1011736,4045415259,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011738:3305279871,RADC,1011738,3305279871,patient,0.0,0.0,,,PhoneBridge
RADC:1011738:5138061264,RADC,1011738,5138061264,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011740:3302152340,CRC,1011740,3302152340,patient,0.0,0.0,,,PhoneBridge
CRC:1011740:9372079965,CRC,1011740,9372079965,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011741:5613971527,CIRPA,1011741,5613971527,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011744:5612015161,RADE,1011744,5612015161,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1011747:4785537497,RADK,1011747,4785537497,patient,0.0,0.0,,,PhoneBridge
RADK:1011747:7708871870,RADK,1011747,7708871870,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1011749:7029780759,RADF,1011749,7029780759,responsible_party,1.0,1.0,MRB,MRB,PhoneBridge
PXP:1011756:5612621964,PXP,1011756,5612621964,patient,0.0,0.0,,,PhoneBridge
PXP:1011756:4077101285,PXP,1011756,4077101285,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1011760:8654848917,TRI,1011760,8654848917,patient,0.0,0.0,,,PhoneBridge
TRI:1011760:9312970410,TRI,1011760,9312970410,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1011762:8657173455,RADS,1011762,8657173455,patient,0.0,0.0,,,PhoneBridge
RADS:1011762:4237300310,RADS,1011762,4237300310,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011763:3059805113,ESR,1011763,3059805113,cell,0.0,0.0,,,PhoneBridge
ESR:1011763:3057115716,ESR,1011763,3057115716,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011764:3056905284,RADO,1011764,3056905284,patient,0.0,0.0,,,PhoneBridge
RADO:1011764:3059063362,RADO,1011764,3059063362,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011767:7133531713,IAI,1011767,7133531713,patient,0.0,0.0,,,PhoneBridge
IAI:1011767:5129767592,IAI,1011767,5129767592,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011768:2102793076,RADS2,1011768,2102793076,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1011771:2145899496,IAI,1011771,2145899496,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1011774:9542612863,RADU,1011774,9542612863,patient,0.0,0.0,,,PhoneBridge
RADU:1011774:9542178212,RADU,1011774,9542178212,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1011777:4234509193,TRI,1011777,4234509193,patient,1.0,1.0,SAPA,SAPA,PhoneBridge
TRI:1011777:9314296798,TRI,1011777,9314296798,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011781:2164662945,ACRB,1011781,2164662945,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1011783:5614940847,PXP,1011783,5614940847,patient,0.0,0.0,,,PhoneBridge
PXP:1011783:9046548988,PXP,1011783,9046548988,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011786:9044507309,CIRPA,1011786,9044507309,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011789:6144365370,ACRB,1011789,6144365370,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011792:9014938804,NRA,1011792,9014938804,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1011796:3058073500,CIRPA,1011796,3058073500,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011799:9018167194,RADR,1011799,9018167194,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1011803:9015456802,PMR,1011803,9015456802,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011805:3303040652,CRC,1011805,3303040652,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011806:5617811022,RADJ,1011806,5617811022,patient,0.0,0.0,,,PhoneBridge
RADJ:1011806:8137748028,RADJ,1011806,8137748028,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011810:9376598751,RADC,1011810,9376598751,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011814:9315340452,MRB,1011814,9315340452,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011815:7068755948,RADI,1011815,7068755948,patient,0.0,0.0,,,PhoneBridge
RADI:1011815:4046607829,RADI,1011815,4046607829,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011815:4782062927,RADI,1011815,4782062927,responsible_party_cell,0.0,0.0,,,PhoneBridge
GRH:1011818:7708695760,GRH,1011818,7708695760,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011819:4235249207,RADG,1011819,4235249207,patient,0.0,0.0,,,PhoneBridge
RADG:1011819:6155363954,RADG,1011819,6155363954,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1011824:7252145499,RADF,1011824,7252145499,responsible_party,1.0,1.0,PXP,PXP,PhoneBridge
RADK:1011825:6782927807,RADK,1011825,6782927807,patient,0.0,0.0,,,PhoneBridge
RADK:1011825:7705712871,RADK,1011825,7705712871,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1011831:9316949585,PMR,1011831,9316949585,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011835:8176139200,SAPA,1011835,8176139200,patient,0.0,0.0,,,PhoneBridge
SAPA:1011835:2148873925,SAPA,1011835,2148873925,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011837:2169355526,RADC,1011837,2169355526,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1011841:6788092180,RADI,1011841,6788092180,patient,0.0,0.0,,,PhoneBridge
RADI:1011841:9126769911,RADI,1011841,9126769911,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1011844:6159836506,RADL,1011844,6159836506,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011846:7756982634,RADQ,1011846,7756982634,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011850:9545607256,RADE,1011850,9545607256,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011852:2143982529,RADB,1011852,2143982529,patient,0.0,0.0,,,PhoneBridge
RADB:1011852:7133653580,RADB,1011852,7133653580,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011852:7133139933,RADB,1011852,7133139933,responsible_party_cell,0.0,0.0,,,PhoneBridge
MRB:1011856:9014723719,MRB,1011856,9014723719,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1011859:4238572717,NRA,1011859,4238572717,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011860:9547015903,RADJ,1011860,9547015903,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011861:3304957759,RADN,1011861,3304957759,responsible_party,1.0,1.0,ACR,ACR,PhoneBridge
RADE:1011862:8136233748,RADE,1011862,8136233748,patient,0.0,0.0,,,PhoneBridge
RADE:1011862:8132733005,RADE,1011862,8132733005,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1011863:9549703850,RADJ,1011863,9549703850,patient,0.0,0.0,,,PhoneBridge
RADJ:1011863:8135270268,RADJ,1011863,8135270268,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011867:9043809159,RADZ,1011867,9043809159,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1011870:7253899100,RADF,1011870,7253899100,patient,0.0,0.0,,,PhoneBridge
RADF:1011870:7258165221,RADF,1011870,7258165221,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1011874:6783671091,RADD,1011874,6783671091,patient,0.0,0.0,,,PhoneBridge
RADD:1011874:7708242868,RADD,1011874,7708242868,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011875:2146480946,RASFA,1011875,2146480946,responsible_party,0.0,0.0,,,PhoneBridge
SAPA:1011877:5127583788,SAPA,1011877,5127583788,responsible_party,0.0,0.0,,,PhoneBridge
RADC:1011880:5134604601,RADC,1011880,5134604601,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1011882:7754785574,WRAD,1011882,7754785574,responsible_party,1.0,1.0,GSIA,GSIA,PhoneBridge
RADJ:1011885:8132569348,RADJ,1011885,8132569348,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1011887:5135412580,RADT,1011887,5135412580,patient,0.0,0.0,,,PhoneBridge
RADT:1011887:3302341746,RADT,1011887,3302341746,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1011891:3056610474,RADO,1011891,3056610474,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1011892:9125411402,RADK,1011892,9125411402,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011894:9725777362,RADS2,1011894,9725777362,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1011895:4197102549,RADT,1011895,4197102549,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011896:4193979598,CRC,1011896,4193979598,patient,0.0,0.0,,,PhoneBridge
CRC:1011896:9379628109,CRC,1011896,9379628109,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011896:3306139630,CRC,1011896,3306139630,responsible_party_cell,0.0,0.0,,,PhoneBridge
SMED:1011899:5127574181,SMED,1011899,5127574181,patient,0.0,0.0,,,PhoneBridge
SMED:1011899:5125030716,SMED,1011899,5125030716,cell,0.0,0.0,,,PhoneBridge
SMED:1011899:7133414014,SMED,1011899,7133414014,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1011900:9548364010,PXP,1011900,9548364010,patient,0.0,0.0,,,PhoneBridge
PXP:1011900:5616769964,PXP,1011900,5616769964,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1011903:7134216120,RASFA,1011903,7134216120,patient,0.0,0.0,,,PhoneBridge
RASFA:1011903:9724690974,RASFA,1011903,9724690974,cell,0.0,0.0,,,PhoneBridge
RASFA:1011903:2147637482,RASFA,1011903,2147637482,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1011904:4075453534,RADE,1011904,4075453534,patient,0.0,0.0,,,PhoneBridge
RADE:1011904:9549041730,RADE,1011904,9549041730,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1011907:2143245626,RADM,1011907,2143245626,patient,0.0,0.0,,,PhoneBridge
RADZ:1011910:3052644198,RADZ,1011910,3052644198,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011914:9375362092,RADN,1011914,9375362092,patient,0.0,0.0,,,PhoneBridge
RADN:1011914:2167569405,RADN,1011914,2167569405,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1011916:7027218382,RADQ,1011916,7027218382,patient,0.0,0.0,,,PhoneBridge
RADQ:1011916:7255114590,RADQ,1011916,7255114590,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011918:9015222977,RADR,1011918,9015222977,responsible_party,1.0,1.0,MRB,MRB,PhoneBridge
RADL:1011919:8652642997,RADL,1011919,8652642997,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1011923:4044795359,RADD,1011923,4044795359,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1011923:7702748931,RADD,1011923,7702748931,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADI:1011925:7704005737,RADI,1011925,7704005737,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011927:5614973353,RADZ,1011927,5614973353,patient,0.0,0.0,,,PhoneBridge
RADZ:1011927:8134130080,RADZ,1011927,8134130080,cell,0.0,0.0,,,PhoneBridge
RADZ:1011927:9046372590,RADZ,1011927,9046372590,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011930:9317115810,MRB,1011930,9317115810,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1011932:9019968392,RADR,1011932,9019968392,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011936:9015705173,NRAA,1011936,9015705173,patient,0.0,0.0,,,PhoneBridge
NRAA:1011936:9016966829,NRAA,1011936,9016966829,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1011938:9549049764,RADZ,1011938,9549049764,patient,0.0,0.0,,,PhoneBridge
RADZ:1011938:5619938762,RADZ,1011938,5619938762,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011943:4234584609,MRB,1011943,4234584609,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1011946:5139312939,RADI2,1011946,5139312939,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1011947:7756585969,RADF,1011947,7756585969,patient,0.0,0.0,,,PhoneBridge
RADF:1011947:7027873958,RADF,1011947,7027873958,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1011948:2145112348,RADS2,1011948,2145112348,patient,0.0,0.0,,,PhoneBridge
RADS2:1011948:2148717095,RADS2,1011948,2148717095,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1011949:5137990641,CRC,1011949,5137990641,patient,0.0,0.0,,,PhoneBridge
CRC:1011949:6147874806,CRC,1011949,6147874806,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1011952:9124062549,RADP,1011952,9124062549,responsible_party,0.0,0.0,,,PhoneBridge
GRH:1011956:6784746083,GRH,1011956,6784746083,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1011958:9543305413,ESR,1011958,9543305413,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1011959:4238663068,MRB,1011959,4238663068,responsible_party,0.0,0.0,,,PhoneBridge
RADY:1011963:5136339890,RADY,1011963,5136339890,responsible_party,0.0,0.0,,,PhoneBridge
RADG:1011967:9013109532,RADG,1011967,9013109532,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011968:8659758040,NRAA,1011968,8659758040,patient,0.0,0.0,,,PhoneBridge
NRAA:1011968:8654327061,NRAA,1011968,8654327061,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1011968:8652886521,NRAA,1011968,8652886521,responsible_party_cell,0.0,0.0,,,PhoneBridge
NRAA:1011972:4238009498,NRAA,1011972,4238009498,patient,0.0,0.0,,,PhoneBridge
NRAA:1011972:4239521042,NRAA,1011972,4239521042,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011974:2142512987,RADB,1011974,2142512987,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1011974:2144455054,RADB,1011974,2144455054,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADJ:1011979:9049832855,RADJ,1011979,9049832855,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1011981:9376178680,RADN,1011981,9376178680,patient,0.0,0.0,,,PhoneBridge
RADN:1011981:3307946178,RADN,1011981,3307946178,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1011982:6149746079,ACRB,1011982,6149746079,responsible_party,1.0,1.0,GRH,GRH,PhoneBridge
CIRPA:1011986:9042066567,CIRPA,1011986,9042066567,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1011987:5618246199,PXP,1011987,5618246199,patient,0.0,0.0,,,PhoneBridge
PXP:1011987:9544815024,PXP,1011987,9544815024,responsible_party,0.0,0.0,,,PhoneBridge
TRI:1011991:6159995589,TRI,1011991,6159995589,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1011995:5127809628,RADH,1011995,5127809628,responsible_party,1.0,1.0,SMED,SMED,PhoneBridge
PMR:1011996:8656803544,PMR,1011996,8656803544,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1012000:5136191110,RADI2,1012000,5136191110,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1012004:5127650115,RADM,1012004,5127650115,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1012008:9377387075,ACR,1012008,9377387075,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1012009:8656392766,NRA,1012009,8656392766,patient,0.0,0.0,,,PhoneBridge
NRA:1012009:8652011217,NRA,1012009,8652011217,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1012013:6784272091,RADK,1012013,6784272091,patient,0.0,0.0,,,PhoneBridge
RADK:1012013:4786805473,RADK,1012013,4786805473,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1012014:5135234031,RADI2,1012014,5135234031,responsible_party,0.0,0.0,,,PhoneBridge
RADS:1012016:4234741655,RADS,1012016,4234741655,patient,0.0,0.0,,,PhoneBridge
RADS:1012016:8653820721,RADS,1012016,8653820721,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1012018:9013670900,NRA,1012018,9013670900,responsible_party,0.0,0.0,,,PhoneBridge
CIRPA:1012021:8139919130,CIRPA,1012021,8139919130,patient,0.0,0.0,,,PhoneBridge
CIRPA:1012021:8137697289,CIRPA,1012021,8137697289,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1012022:9722079485,RADH,1012022,9722079485,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1012025:2148095890,IAI,1012025,2148095890,patient,0.0,0.0,,,PhoneBridge
IAI:1012025:2102704313,IAI,1012025,2102704313,responsible_party,0.0,0.0,,,PhoneBridge
RADJ:1012028:3059424394,RADJ,1012028,3059424394,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1012032:7256065421,WRAD,1012032,7256065421,patient,0.0,0.0,,,PhoneBridge
ACR:1012033:3309484702,ACR,1012033,3309484702,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1012037:9723858108,RADM,1012037,9723858108,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1012038:6155794391,MRB,1012038,6155794391,patient,0.0,0.0,,,PhoneBridge
MRB:1012038:9012423699,MRB,1012038,9012423699,responsible_party,0.0,0.0,,,PhoneBridge
RADD:1012040:7062978481,RADD,1012040,7062978481,responsible_party,0.0,0.0,,,PhoneBridge
RADZ:1012043:8133819655,RADZ,1012043,8133819655,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1012047:7067585480,RADI,1012047,7067585480,responsible_party,0.0,0.0,,,PhoneBridge
RADI:1012047:4783551290,RADI,1012047,4783551290,responsible_party_cell,0.0,0.0,,,PhoneBridge
RADZ:1012048:5618354438,RADZ,1012048,5618354438,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1012052:7253683183,RADQ,1012052,7253683183,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1012056:8178476245,RADH,1012056,8178476245,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1012059:9013580362,RADL,1012059,9013580362,patient,0.0,0.0,,,PhoneBridge
RADL:1012059:9016176226,RADL,1012059,9016176226,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1012061:8177689070,SMED,1012061,8177689070,responsible_party,1.0,1.0,NRAA,NRAA,PhoneBridge
NRAA:1012063:6155525445,NRAA,1012063,6155525445,responsible_party,0.0,0.0,,,PhoneBridge
RADS2:1012066:2106092370,RADS2,1012066,2106092370,patient,0.0,0.0,,,PhoneBridge
RADS2:1012066:8172173539,RADS2,1012066,8172173539,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1012070:5125535656,RADX,1012070,5125535656,responsible_party,0.0,0.0,,,PhoneBridge
RADE:1012074:4075735835,RADE,1012074,4075735835,patient,0.0,0.0,,,PhoneBridge
RADE:1012074:5616557238,RADE,1012074,5616557238,responsible_party,0.0,0.0,,,PhoneBridge
RADN:1012077:9373044731,RADN,1012077,9373044731,responsible_party,1.0,1.0,SAPA,SAPA,PhoneBridge
RADY:1012079:5132727220,RADY,1012079,5132727220,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1012083:4235638520,RADA,1012083,4235638520,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1012085:9728056079,IAI,1012085,9728056079,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1012086:4786257249,RADP,1012086,4786257249,responsible_party,0.0,0.0,,,PhoneBridge
RADA:1012088:4234524821,RADA,1012088,4234524821,responsible_party,0.0,0.0,,,PhoneBridge
PMR:1012089:9018475126,PMR,1012089,9018475126,patient,0.0,0.0,,,PhoneBridge
PMR:1012089:8659290633,PMR,1012089,8659290633,responsible_party,0.0,0.0,,,PhoneBridge
PXP:1012093:4073938019,PXP,1012093,4073938019,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1012095:9722952134,RADM,1012095,9722952134,responsible_party,0.0,0.0,,,PhoneBridge
NRA:1012097:4236243094,NRA,1012097,4236243094,responsible_party,0.0,0.0,,,PhoneBridge
RADF:1012100:7025027420,RADF,1012100,7025027420,patient,0.0,0.0,,,PhoneBridge
RADF:1012100:7255559348,RADF,1012100,7255559348,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1012104:7068313302,RADK,1012104,7068313302,responsible_party,0.0,0.0,,,PhoneBridge
RADO:1012105:4074010608,RADO,1012105,4074010608,patient,0.0,0.0,,,PhoneBridge
RADO:1012105:4079293957,RADO,1012105,4079293957,responsible_party,0.0,0.0,,,PhoneBridge
RADM:1012107:5123982335,RADM,1012107,5123982335,patient,1.0,1.0,GRH,GRH,PhoneBridge
RADM:1012107:2108167198,RADM,1012107,2108167198,responsible_party,0.0,0.0,,,PhoneBridge
RADU:1012108:4074257999,RADU,1012108,4074257999,responsible_party,0.0,0.0,,,PhoneBridge
ESR:1012110:4074904166,ESR,1012110,4074904166,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1012111:4043287002,RADK,1012111,4043287002,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1012112:6149301447,RADI2,1012112,6149301447,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1012114:4197859602,CRC,1012114,4197859602,patient,0.0,0.0,,,PhoneBridge
CRC:1012114:4199164144,CRC,1012114,4199164144,responsible_party,0.0,0.0,,,PhoneBridge
RADH:1012116:8172802171,RADH,1012116,8172802171,patient,0.0,0.0,,,PhoneBridge
RADH:1012116:5122243307,RADH,1012116,5122243307,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1012118:5126451543,GSIA,1012118,5126451543,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1012121:2169304684,ACRB,1012121,2169304684,responsible_party,0.0,0.0,,,PhoneBridge
RASFA:1012122:9729630448,RASFA,1012122,9729630448,responsible_party,0.0,0.0,,,PhoneBridge
SMED:1012124:2148732383,SMED,1012124,2148732383,responsible_party,0.0,0.0,,,PhoneBridge
CRC:1012128:4197240838,CRC,1012128,4197240838,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1012132:9123010548,RADP,1012132,9123010548,patient,0.0,0.0,,,PhoneBridge
RADP:1012132:4047003812,RADP,1012132,4047003812,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1012136:5133853233,RADT,1012136,5133853233,responsible_party,0.0,0.0,,,PhoneBridge
RADT:1012139:5136265445,RADT,1012139,5136265445,patient,0.0,0.0,,,PhoneBridge
RADT:1012139:3308180545,RADT,1012139,3308180545,responsible_party,0.0,0.0,,,PhoneBridge
RADR:1012143:6153361712,RADR,1012143,6153361712,patient,1.0,1.0,TRI,TRI,PhoneBridge
RADR:1012143:9316860648,RADR,1012143,9316860648,responsible_party,0.0,0.0,,,PhoneBridge
ACRB:1012147:6144008404,ACRB,1012147,6144008404,patient,0.0,0.0,,,PhoneBridge
ACRB:1012147:4199787734,ACRB,1012147,4199787734,responsible_party,0.0,0.0,,,PhoneBridge
RADB:1012151:2147624597,RADB,1012151,2147624597,responsible_party,0.0,0.0,,,PhoneBridge
IAI:1012155:5128650719,IAI,1012155,5128650719,patient,0.0,0.0,,,PhoneBridge
IAI:1012155:5128809171,IAI,1012155,5128809171,responsible_party,0.0,0.0,,,PhoneBridge
RADP:1012159:4048425564,RADP,1012159,4048425564,patient,0.0,0.0,,,PhoneBridge
RADP:1012159:7069908654,RADP,1012159,7069908654,responsible_party,0.0,0.0,,,PhoneBridge
RADQ:1012162:7259514072,RADQ,1012162,7259514072,responsible_party,0.0,0.0,,,PhoneBridge
NRAA:1012163:4239250377,NRAA,1012163,4239250377,responsible_party,0.0,0.0,,,PhoneBridge
GSIA:1012164:8175047646,GSIA,1012164,8175047646,responsible_party,1.0,1.0,NRA,NRA,PhoneBridge
RADK:1012165:9126859144,RADK,1012165,9126859144,responsible_party,0.0,0.0,,,PhoneBridge
ACR:1012169:6149420400,ACR,1012169,6149420400,patient,0.0,0.0,,,PhoneBridge
ACR:1012169:4198443549,ACR,1012169,4198443549,responsible_party,0.0,0.0,,,PhoneBridge
RADI2:1012172:3308167371,RADI2,1012172,3308167371,patient,1.0,1.0,ACRB,ACRB,PhoneBridge
RADI2:1012172:5135631024,RADI2,1012172,5135631024,responsible_party,0.0,0.0,,,PhoneBridge
WRAD:1012175:7257626941,WRAD,1012175,7257626941,responsible_party,0.0,0.0,,,PhoneBridge
RADL:1012178:6159422139,RADL,1012178,6159422139,patient,0.0,0.0,,,PhoneBridge
RADL:1012178:4239703839,RADL,1012178,4239703839,responsible_party,0.0,0.0,,,PhoneBridge
MRB:1012186:6155160933,MRB,1012186,6155160933,patient,0.0,0.0,,,PhoneBridge
MRB:1012186:6155473903,MRB,1012186,6155473903,responsible_party,0.0,0.0,,,PhoneBridge
RADX:1012187:2145358804,RADX,1012187,2145358804,responsible_party,0.0,0.0,,,PhoneBridge
RADK:1012189:7709667339,RADK,1012189,7709667339,patient,0.0,0.0,,,PhoneBridge
RADK:1012189:9127361742,RADK,1012189,9127361742,responsible_party,0.0,0.0,,,PhoneBridge
